id,name,locality,timezone,isMobile,isMonitor,instruments,sensors,licenses,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,datetimeFirst,datetimeLast
352169,Central Ave.,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2001093, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2001065, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2001096, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2001073, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.25421, 33.93129, -118.25421, 33.93129]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.93129,-118.25421,,,,,,
352228,Imperial Hwy.,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2001287, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2001288, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2001275, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2001289, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.2309, 33.92907, -118.2309, 33.92907]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.92907,-118.2309,2021-12-19T22:54:58Z,2021-12-19T14:54:58-08:00,2021-12-20T00:06:36Z,2021-12-19T16:06:36-08:00,,
352243,Weigand Ave.,,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2001360, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2001352, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2001361, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2001343, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.22972, 33.942, -118.22972, 33.942]",,155,US,United States,6,Unknown Community Organization,166,Clarity,33.942,-118.22972,,,,,,
353524,Placerville - Canal,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2006888, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.813697, 38.730278, -120.813697, 38.730278]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.730278,-120.813697,2022-06-30T22:00:00Z,2022-06-30T15:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
355296,Torres Martinez Admi,N/A,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2015222, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.153561, 33.561122, -116.153561, 33.561122]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,33.561122,-116.153561,2022-07-22T19:00:00Z,2022-07-22T12:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
355297,Salton Sea Beach,N/A,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2015223, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2015221, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.016056, 33.37911, -116.016056, 33.37911]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,33.37911,-116.016056,2022-07-22T19:00:00Z,2022-07-22T12:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
356680,MMCA82037,CA8 - ARB,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2020741, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-121.507008, 38.56095, -121.507008, 38.56095]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.56095,-121.507008,2022-08-11T15:00:00Z,2022-08-11T08:00:00-07:00,2025-05-27T17:00:00Z,2025-05-27T10:00:00-07:00,,
361613,Quincy,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2043969, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.9378, 39.9372, -120.9378, 39.9372]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.9372,-120.9378,2022-09-19T17:00:00Z,2022-09-19T10:00:00-07:00,2023-05-08T07:00:00Z,2023-05-08T00:00:00-07:00,,
367930,Santa Rosa Rancheria,N/A,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2074033, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 2074032, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.765083, 36.233333, -119.765083, 36.233333]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.233333,-119.765083,2022-10-22T12:00:00Z,2022-10-22T05:00:00-07:00,2023-08-24T13:00:00Z,2023-08-24T06:00:00-07:00,,
480397,UABC,Mexicali,America/Tijuana,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 2694051, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 2694055, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 36, 'name': 'Mexico SINAICA Terms and Conditions', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-03-07', 'dateTo': None}]","[-115.44611111111, 32.646944444444, -115.44611111111, 32.646944444444]",,157,MX,Mexico,4,Unknown Governmental Organization,223,Sinaica Mexico,32.646944444444,-115.44611111111,2023-01-09T20:00:00Z,2023-01-09T12:00:00-08:00,2025-07-18T16:00:00Z,2025-07-18T09:00:00-07:00,,
550318,Pechanga Reservation,RIVERSIDE,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3064160, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 10963236, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-117.088649, 33.447867, -117.088649, 33.447867]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,33.447867,-117.088649,2023-01-30T22:00:00Z,2023-01-30T14:00:00-08:00,2025-12-20T12:00:00Z,2025-12-20T04:00:00-08:00,,
617545,Lancaster-Fairground,LOS ANGELES,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 4272295, 'name': 'no ppm', 'parameter': {'id': 35, 'name': 'no', 'units': 'ppm', 'displayName': 'NO'}}, {'id': 3411882, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 4272184, 'name': 'nox ppm', 'parameter': {'id': 19840, 'name': 'nox', 'units': 'ppm', 'displayName': 'NOx'}}, {'id': 3411883, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 3411885, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 3411884, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.1786, 34.7254, -118.1786, 34.7254]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,34.7254,-118.1786,2023-03-19T02:00:00Z,2023-03-18T19:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
631834,La Posta Band of Ind,San Diego-Carlsbad-San Marcos,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3479639, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-116.36441, 32.72519, -116.36441, 32.72519]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,32.72519,-116.36441,2023-03-19T02:00:00Z,2023-03-18T19:00:00-07:00,2025-12-21T10:00:00Z,2025-12-21T02:00:00-08:00,,
648882,EBAM 0,,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3565930, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-117.118742, 32.812815, -117.118742, 32.812815]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,32.812815,-117.118742,,,,,,
681167,Oso Flaco,SAN LUIS OBISPO,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3739537, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.601687, 35.009375, -120.601687, 35.009375]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.009375,-120.601687,2023-03-19T02:00:00Z,2023-03-18T19:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
693070,Mojave - Pat Ave,Bakersfield,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 3796234, 'name': 'o3 ppm', 'parameter': {'id': 10, 'name': 'o3', 'units': 'ppm', 'displayName': 'O₃'}}, {'id': 3796235, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 3796233, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.18892999999998, 35.04944, -118.18892999999998, 35.04944]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,35.04944,-118.18892999999998,2023-03-19T02:00:00Z,2023-03-18T19:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
921008,Fresno-Pacific,Fresno,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5077593, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.73249, 36.72622, -119.73249, 36.72622]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,36.72622,-119.73249,2022-10-04T18:00:00Z,2022-10-04T11:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
921016,Quincy,PLUMAS,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5077726, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.9443, 39.9395, -120.9443, 39.9395]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.9395,-120.9443,2023-05-07T01:00:00Z,2023-05-06T18:00:00-07:00,2025-12-21T11:00:00Z,2025-12-21T03:00:00-08:00,,
921143,MMCA82003,CA8 - ARB,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5079731, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-119.220006, 38.247335, -119.220006, 38.247335]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,38.247335,-119.220006,2022-10-04T18:00:00Z,2022-10-04T11:00:00-07:00,2022-10-04T19:00:00Z,2022-10-04T12:00:00-07:00,,
921158,Portola,PLUMAS,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5079758, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-120.471664, 39.808334, -120.471664, 39.808334]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,39.808334,-120.471664,2022-10-04T18:00:00Z,2022-10-04T11:00:00-07:00,2022-10-04T19:00:00Z,2022-10-04T12:00:00-07:00,,
923364,Rio Vista ES (6288),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2088582, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2088598, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2088584, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2088604, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 5244579, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'displayName': 'Temperature (F)'}}, {'id': 5244578, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.36771, 34.14764, -118.36771, 34.14764]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.14764,-118.36771,2022-11-15T14:31:52Z,2022-11-15T06:31:52-08:00,2025-12-21T11:06:03Z,2025-12-21T03:06:03-08:00,,
923365,Lanai Rd ES (4764),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2088556, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2088547, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2088545, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2088548, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 5319859, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 5244272, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 5244273, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'displayName': 'Temperature (F)'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.493, 34.14904, -118.493, 34.14904]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.14904,-118.493,2022-11-15T14:34:58Z,2022-11-15T06:34:58-08:00,2025-11-17T20:03:53Z,2025-11-17T12:03:53-08:00,,
924131,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5095960, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.966398, 37.645833, -118.966398, 37.645833]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.645833,-118.966398,2023-05-12T21:00:00Z,2023-05-12T14:00:00-07:00,2025-11-26T00:00:00Z,2025-11-25T16:00:00-08:00,,
924754,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5099297, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.96657, 37.645812, -118.96657, 37.645812]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.645812,-118.96657,2023-05-13T20:00:00Z,2023-05-13T13:00:00-07:00,2025-12-18T00:00:00Z,2025-12-17T16:00:00-08:00,,
929705,Rowan ES (6425),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 2088580, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 2088599, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 2088585, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 2088589, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 5320029, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 5244329, 'name': 'temperature f', 'parameter': {'id': 128, 'name': 'temperature', 'units': 'f', 'displayName': 'Temperature (F)'}}, {'id': 5244328, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-118.18682, 34.02861, -118.18682, 34.02861]",,155,US,United States,6,Unknown Community Organization,166,Clarity,34.02861,-118.18682,2022-11-15T14:59:10Z,2022-11-15T06:59:10-08:00,2025-12-21T11:04:35Z,2025-12-21T03:04:35-08:00,,
929779,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 5125840, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}]","[{'id': 33, 'name': 'US Public Domain', 'attribution': {'name': 'Unknown Governmental Organization', 'url': None}, 'dateFrom': '2016-01-30', 'dateTo': None}]","[-118.966656, 37.645705, -118.966656, 37.645705]",,155,US,United States,4,Unknown Governmental Organization,119,AirNow,37.645705,-118.966656,2023-05-21T23:00:00Z,2023-05-21T16:00:00-07:00,2025-12-20T00:00:00Z,2025-12-19T16:00:00-08:00,,
938273,Decommissioned (Gene Friend Rec Center),,America/Los_Angeles,False,False,"[{'id': 4, 'name': 'Clarity Sensor'}]","[{'id': 1561879, 'name': 'no2 ppm', 'parameter': {'id': 7, 'name': 'no2', 'units': 'ppm', 'displayName': 'NO₂'}}, {'id': 1561887, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 1561891, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 1561889, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 5183480, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 5183482, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","[{'id': 38, 'name': 'CC0 1.0', 'attribution': {'name': 'Unknown Community Organization', 'url': None}, 'dateFrom': '2021-10-20', 'dateTo': None}]","[-122.4061928, 37.779, -122.4061928, 37.779]",,155,US,United States,6,Unknown Community Organization,166,Clarity,37.779,-122.4061928,2021-10-20T14:54:23Z,2021-10-20T07:54:23-07:00,2022-08-01T18:52:55Z,2022-08-01T11:52:55-07:00,,
